dataset,workload,trace_tag,baseline_ipc,ideal_demand_ipc,ideal_demand_speedup,ideal_l1pref_ipc,ideal_l1pref_speedup,ideal_all_ipc,ideal_all_speedup
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-324B,0.144679,0.195661,1.3523800966277069,0.144647,0.99977882069961777,0.19551499999999999,1.3513709660697129
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-487B,0.144285,0.19461400000000001,1.3488165782998927,0.14427200000000001,0.99990990054406215,0.19486600000000001,1.3505631215996119
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-648B,0.14466200000000001,0.19522400000000001,1.3495181872226292,0.14469799999999999,1.0002488559538785,0.19529199999999999,1.3499882484688444
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-650B,0.143925,0.19440399999999999,1.3507312836546812,0.143903,0.99984714260899776,0.194353,1.3503769324300852
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-861B,0.14454600000000001,0.19531100000000001,1.3512030772210923,0.144534,0.9999169814453529,0.19523699999999999,1.3506911294674357
xsbench,xsbench_XXL100unionized,xs.XXL100unionized-24B,0.33542,0.34223500000000001,1.0203178105062309,0.33500000000000002,0.99874783853079729,0.342308,1.0205354480949258
xsbench,xsbench_XXL64hash,xs.XXL64hash-205B,0.19744999999999999,0.31178299999999998,1.5790478602177767,0.19744300000000001,0.99996454798683221,0.311838,1.5793264117498103
xsbench,xsbench_XXL64hash,xs.XXL64hash-24B,0.334314,0.34255400000000003,1.0246474870929725,0.33446300000000001,1.0004456887835986,0.34248699999999999,1.0244470767003475
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-24B,0.334899,0.34247499999999997,1.0226217456606319,0.33506200000000003,1.0004867139047893,0.342306,1.0221171159065867
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-531B,0.14439399999999999,0.19503300000000001,1.3507001675969916,0.144425,1.0002146903610953,0.19495299999999999,1.3501461279554552
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-566B,0.144678,0.195023,1.3479796513637181,0.14460200000000001,0.99947469553076496,0.195081,1.3483805416165553
xsbench,xsbench_XXL64unionized,xs.XXL64unionized-24B,0.33474700000000002,0.34207100000000001,1.0218792102692482,0.33480700000000002,1.0001792398438223,0.34205200000000002,1.0218224509853711
